X,Y,Z
-7.186711384249091,-7.513496652642445,24.97424265680236
-7.234744987455172,-7.6975890215302,24.82842809425772
-7.2991347838811,-7.89351597049494,24.70960502826608
-7.379768066729719,-8.099573964401937,24.62022593799727
-7.476185504832748,-8.313764433863511,24.562338982094474
-7.587581142650768,-8.533793775239007,24.537587998674265
-7.7128024002732305,-8.75707335063481,24.547212505326574
-7.850350073418457,-8.980719487904341,24.592047699114698
-7.998378333433634,-9.201553480648055,24.67252445657531
-8.154694727294824,-9.416101588213456,24.78866933371845
-8.316760177606954,-9.620595035695068,24.940104566027518
-8.481912908346734,-9.81121854534771,25.126024496601907
-8.649055461267205,-9.98533990857092,25.34471225302031
-8.815650626250813,-10.137947618719714,25.593501873312892
-8.978752035841914,-10.264195407920885,25.869087866787567
-9.135468066201417,-10.360050741568198,26.16752502808991
-9.282961837106772,-10.422294818322394,26.484228437203136
-9.418451211951986,-10.44852257011118,26.81397345944813
-9.539208797747607,-10.437142662129244,27.15089574548341
-9.642561945120734,-10.387377492838233,27.488491231305147
-9.725892748315013,-10.299263193966778,27.81961613824717
-9.786638045190639,-10.173649630510482,28.13648697298094
-9.822855420714701,-10.011342948563273,28.43127774099056
-9.834053537857649,-9.815434966862403,28.697730554846416
-9.819702454841803,-9.592673562721865,28.930206247904437
-9.77982794043604,-9.349482889518427,29.124099278188556
-9.715036857731123,-9.091881702121803,29.27585954920056
-9.626517164139708,-8.825483356894695,29.382992409920096
-9.516037911396328,-8.555495811692763,29.444058654804653
-9.385949245557407,-8.286721625864635,29.458674523789593
-9.239182407001255,-8.023557960251908,29.427511702288125
-9.079249730428058,-7.769996577189136,29.35229732119132
-8.910187816149785,-7.529695840573207,29.235864114523125
-8.734497514764223,-7.308298274662559,29.083166427312563
-8.554948522373113,-7.110124830657881,28.897800248379177
-8.374862248559435,-6.937781861444323,28.682878610761968
-8.197345392306065,-6.7931924461253175,28.44199248346841
-8.025289941995764,-6.677596390022557,28.17921077147446
-7.861373175411173,-6.591550224676002,27.89908031572453
-7.70805765973482,-6.534927207843884,27.606625893131522
-7.56759125154911,-6.5069173235026945,27.307350216576783
-7.442007096836342,-6.506027281847198,27.00723393491016
-7.333041204935792,-6.530149875300178,26.71228886470742
-7.2411959015635,-6.578074207309102,26.423164837511262
-7.167126703682309,-6.6492811590455725,26.14203377044414
-7.111510981928005,-6.742977089666823,25.87212099595591
-7.074812811698148,-6.858144748014341,25.61647941965445
-7.0572829731520885,-6.99354327261386,25.377989520305672
-7.0589589512109585,-7.147708191675374,25.159359349833505
-7.079664935557673,-7.318951423093119,24.96312453331991
-7.119011820636933,-7.505361274445584,24.791648269004884
-7.176397205655221,-7.704802442995511,24.647121328286445
-7.2507889088196835,-7.9151579617234304,24.531301390274734
-7.340464612984964,-8.135476775312846,24.445167940133622
-7.445286178699335,-8.36373850651797,24.39152940747455
-7.564958878987649,-8.59745303225547,24.37287269444627
-7.698766776802655,-8.833859989829836,24.39104350894576
-7.845572725025003,-9.069928776933427,24.447246364618238
-8.003818366463234,-9.302358551646421,24.54204458085715
-8.171524133853781,-9.527578232436847,24.675360282804185
-8.34628924986098,-9.741746498160573,24.846474401349248
-8.525291727077061,-9.940751788061311,25.054026673130487
-8.705288368022147,-10.120212301770609,25.296015640534282
-8.882614765144252,-10.27547599930786,25.56979865169523
-9.054675041412807,-10.40232485447127,25.872468750869672
-9.220139858247384,-10.497250362249758,26.199481663776993
-9.375114992703866,-10.556235572668228,26.544188939895765
-9.516036042036477,-10.57629853472735,26.899843107342488
-9.639748844454658,-10.555531160564042,27.259634518536654
-9.743509479123079,-10.493099225451475,27.61669135020074
-9.824984266161625,-10.38924236779907,27.964079603360204
-9.88224976664541,-10.245274089152497,28.294803103343494
-9.913792782604773,-10.063581754193688,28.601803499782033
-9.918510357025273,-9.8476265907408,28.87796026661026
-9.895610916296528,-9.601985734339323,29.11619897889907
-9.84495488015676,-9.333126849719596,29.311142397268032
-9.7678575446372,-9.048447069872115,29.45943247399546
-9.666085585693782,-8.754919756037244,29.558838369802935
-9.541778365136537,-8.459049772731433,29.608231189669098
-9.397447930629603,-8.166873487747202,29.607583982829656
-9.235979015691223,-7.883958772153164,29.557971742777376
-9.060629039693726,-7.615405000293979,29.461571407262085
-8.875028107863557,-7.365843049790415,29.321661858290668
-8.683179011281261,-7.139435301539308,29.142623922127086
-8.489348874877965,-6.939669479595041,28.929961855484958
-8.296814144456444,-6.767785426941055,28.689360138704792
-8.108630155331209,-6.625396179841067,28.425028345864963
-7.927718991460044,-6.513800134558878,28.141124156614296
-7.756732479117872,-6.43361116524494,27.841951366402117
-7.598052186896759,-6.384758623936369,27.531959886478276
-7.453789425705896,-6.366487340556928,27.2157457438931
-7.325785248771625,-6.377357622917044,26.898051081497446
-7.215610451637425,-6.415245256713801,26.583764157942685
-7.12456557216391,-6.477341505530936,26.27791934768069
-7.053186912463009,-6.561406780252674,25.984057963985595
-7.001213274516718,-6.667740814079013,25.703018730147832
-6.9690936001710515,-6.795440419109006,25.43782672880912
-6.957081195575679,-6.9433710685775045,25.191427622267632
-6.965205564758908,-7.11021859703701,24.96660540852238
-6.993272409627692,-7.2944892003577,24.765982421273183
-7.040863629967624,-7.4945094357273945,24.592019329920735
-7.107337323442938,-7.708426221651577,24.447015139566545
-7.191827785596512,-7.934206837953388,24.33310719101296
-7.293219204044609,-8.169667708917151,24.252222190875017
-7.409661409417265,-8.413306758343966,24.20496519959609
-7.540475565755428,-8.662633920128068,24.193699213662715
-7.685162857716859,-8.914408208537093,24.22104274873013
-7.842774012689766,-9.165175007485232,24.288777628496486
-8.011909300792825,-9.411266070533264,24.397848984702826
-8.190718534875144,-9.648799520888511,24.54836525713309
-8.37690107051629,-9.87367985140486,24.73959819361412
-8.567705806026279,-10.081597924582766,24.96998285001567
-8.75993118244558,-10.268030972569248,25.23711759025037
-8.94992518354511,-10.428242597157885,25.537764086273768
-9.13358533582624,-10.557282769788822,25.86784731808431
-9.307376380985371,-10.650234797146624,26.222949190473788
-9.470150316778915,-10.70357029708753,26.597761586075123
-9.617716875784863,-10.714612526521291,26.983563136757855
-9.746175449590053,-10.681721078837391,27.37176072012786
-9.852263288160934,-10.60434183097858,27.754138372451457
-9.93335549984357,-10.483006943440875,28.122857288655386
-9.987465051363632,-10.319334860273559,28.470455822326805
-10.013242767826403,-10.116030309079175,28.7898494857133
-10.009977332716783,-9.87688430101354,29.07433094972288
-9.977595287899272,-9.606774130785727,29.31757004392397
-9.916327977199966,-9.31211971800384,29.513677188461223
-9.826400746858495,-9.001983358325193,29.65848680615942
-9.71018814199632,-8.684096575738694,29.74991260299664
-9.570486501255353,-8.365492691188543,29.787097172291094
-9.410334559756743,-8.052681444882118,29.770379169945205
-9.233013449100877,-7.751648996289979,29.701293314445603
-9.042046697367377,-7.467857924145866,29.58257038686313
-8.841200229115103,-7.206247226446699,29.418137230852828
-8.634482365382153,-6.971232320452592,29.21311675265397
-8.426143823685846,-6.7667050426868105,28.973827921090006
-8.220537504578333,-6.594933853015855,28.707240154935967
-8.021101199872584,-6.454551727922887,28.41802980181724
-7.830705652741338,-6.346528932826294,28.110588049374865
-7.651951393988067,-6.2714664341211535,27.789389831019086
-7.487159702273665,-6.229298951946745,27.458921960809032
-7.338372604116454,-6.219294960186552,27.123683133452708
-7.207352873892178,-6.2400566864682565,26.788183924307003
-7.095584033834011,-6.289520112163738,26.456946789377685
-7.004270354032541,-6.364954972389088,26.13450606531938
-6.934336852435791,-6.462964756004592,25.825407969435613
-6.885618441220166,-6.581815042067473,25.532333027975575
-6.857592480010693,-6.722189999687715,25.256593906795914
-6.850565026234195,-6.883037679883711,25.001195408513638
-6.864604209109092,-7.0631150266923095,24.769000470040016
-6.899537126323518,-7.260994453424873,24.562723954881733
-6.954949844035328,-7.475063842667272,24.3849326531409
-7.030187396872088,-7.70352654627988,24.238045281515053
-7.124353787931089,-7.9444013853976045,24.124332483297128
-7.236311988779337,-8.195522650429842,24.045916828375496
-7.364629625724496,-8.454602248320999,24.004657369240213
-7.506853026671645,-8.720253110579502,24.000199436019482
-7.662245842329532,-8.989061896283287,24.035022328985846
-7.8303332464643995,-9.256716127382802,24.112048566329186
-8.010106528046938,-9.518829005155476,24.23309377351358
-8.200023091252282,-9.770939410205727,24.3988666832773
-8.398006455460013,-10.008511902464951,24.6089691356328
-8.601446255254174,-10.226936721191548,24.86189607786676
-8.80719824042324,-10.421529784970879,25.15503556454002
-9.011584275960136,-10.587532691715301,25.48466875748763
-9.210392342062237,-10.72011271866415,25.845969925818824
-9.398876534131364,-10.814362822383751,26.23300644591704
-9.571757062773786,-10.865301638767411,26.638738801439906
-9.725114384664035,-10.86776795518383,27.05603131996172
-9.858803759807625,-10.819620342201596,27.4773329897142
-9.968651253027577,-10.722761848281463,27.89135536154224
-10.051101220727297,-10.579778074726324,28.287762888689194
-10.103553693123926,-10.393819856759276,28.65741438747553
-10.124364374248362,-10.168603263523606,28.99236303729888
-10.11284464194526,-9.9084095980828,29.285856380634023
-10.069261547873023,-9.61808539742054,29.5323363230329
-9.994837817503806,-9.3030424324407,29.727439133124605
-9.89175185012352,-8.96925770796735,29.867995442615374
-9.762347329315329,-8.624703117456027,29.95211574190185
-9.607478813839892,-8.281922959069526,29.979187046663082
-9.4310426242579,-7.948038591695137,29.949322819868588
-9.23722262442266,-7.628975791520439,29.86386819932695
-9.030165833023766,-7.330038111150995,29.725445364347564
-8.813982423587111,-7.0559068796103706,29.537953535740588
-8.592745724474884,-6.810641202340133,29.306568975816987
-8.37049221888557,-6.597677961199848,29.0377449883885
-8.151221544853954,-6.419831814467084,28.73921191876767
-7.938896495251121,-6.279295196837415,28.41997715376782
-7.737434270339719,-6.175634009493422,28.08775806554439
-7.549825543892128,-6.104710403399057,27.743883730083006
-7.378079514500114,-6.066623829206462,27.392649334534312
-7.223951479298465,-6.061186682356824,27.038436119157787
-7.088960192324663,-6.0876778172285695,26.68546999320964
-6.974387864518879,-6.144842547137362,26.337821534942808
-6.881280163723976,-6.230892644336102,25.999405991606967
-6.810446214685511,-6.343506340014928,25.673983279448503
-6.762458599051733,-6.479828324301212,25.365157983710564
-6.737653355373579,-6.636469746259578,25.076379358632977
-6.735716064319938,-6.810405613578084,24.81057095989326
-6.7548500121566795,-7.003041923092431,24.569147843729183
-6.795152066083032,-7.213799808503706,24.35496607347727
-6.856676483824244,-7.441358153444108,24.17092084651384
-6.9391469205234575,-7.684096075062573,24.01970868115178
-7.0419564287417105,-7.940092924024774,23.903827416640535
-7.1641674584579365,-8.207128284513116,23.825576213166112
-7.304511857068959,-8.482681974226733,23.787055551851083
-7.46139086938951,-8.76393404438152,23.790167234754577
-7.632875137652205,-9.047764779710086,23.83661438487229
-7.816706649657341,-9.330769164190047,23.927889370490316
-8.01087896357179,-9.611007346299651,24.06343343224441
-8.213764384860372,-9.88321242301304,24.243563560978927
-8.423281193923952,-10.140184435049083,24.46907982673549
-8.636971214919315,-10.375304634522053,24.739410201906267
-8.85199981575916,-10.582535484941616,25.052610561233948
-9.065155908112104,-10.756420661212836,25.405364681811772
-9.272851947402696,-10.8920850496362,25.79298424308354
-9.471123932811384,-10.985234747907569,26.209408826843568
-9.655631407274544,-11.032157065118211,26.647205917236715
-9.82165745748447,-11.0297205217548,27.097570900758384
-9.96410871388937,-10.975374849699405,27.550327066254514
-10.077837637581267,-10.866555994594249,27.994181013188292
-10.161858384626623,-10.698289315243475,28.419831193604235
-10.214263419508237,-10.478894707925281,28.816615076150292
-10.233052880424866,-10.218855453567363,29.17463727788272
-10.217218829093175,-9.927532378215862,29.48576006088439
-10.166745250747743,-9.613163853035363,29.743603332264804
-10.082608054141058,-9.282865794308904,29.943544644160067
-9.966775071543536,-8.94263166343799,30.082719193732917
-9.822206058743472,-8.59733246694249,30.160019823172725
-9.652852695047097,-8.250716756460806,30.17609701969546
-9.463658583278551,-7.905410628749753,30.13335891554373
-9.25945905886731,-7.56577815064656,30.035774380743643
-9.041001183504278,-7.248229945776693,29.886682770667097
-8.812710887505805,-6.959253138064347,29.689252257928874
-8.57936269098459,-6.702702222865982,29.447546649521094
-8.345430087242539,-6.481438201622564,29.166518725621124
-8.115085542770757,-6.297328581859566,28.852010239591586
-7.892200497249554,-6.151247377186971,28.510751917980354
-7.68034536354845,-6.043075107299269,28.15036346052056
-7.482789527726162,-5.971698797975455,27.77935354013059
-7.302481777530307,-5.935005812474287,27.40684611857332
-7.141317816584453,-5.930473244025039,27.034557003645524
-7.000494546291517,-5.9568852106631525,26.664319619442733
-6.881088612900217,-6.01314233014888,26.3001708115297
-6.783951857904114,-6.097947203845362,25.94591662075481
-6.709711318041614,-6.209804416718616,25.605132283250093
-6.65876922529595,-6.34702053733757,25.281162230431107
-6.631303006895215,-6.507704117874013,24.97712008899713
-6.627265285312332,-6.689765694102629,24.69588868093101
-6.646383878265071,-6.890917785400987,24.440120023499226
-6.6869925590944215,-7.109576577081743,24.211816856911817
-6.747848940496258,-7.345486549175904,24.013505631497686
-6.8296900688965065,-7.597495532446572,23.848603727708923
-6.932774219615287,-7.864009891350214,23.72019971499958
-7.056865482794034,-8.143001204065566,23.631046570472527
-7.2012337633955,-8.432006262493623,23.583561678879434
-7.364654781203752,-8.72812707225765,23.579826832620785
-7.5454100708241745,-9.028030852703164,23.621588231745868
-7.741286981683467,-9.327950036897958,23.710256483952776
-7.949578678029644,-9.623682271632081,23.846906604588423
-8.16708413893204,-9.910590417417845,24.03227801664851
-8.390108158281299,-10.18360254848983,24.26677455077757
-8.616561411295727,-10.438273346352197,24.549335050556778
-8.844870130824239,-10.668053771292024,24.876902204959244
-9.071060018173634,-10.864753104860151,25.245985324260023
-9.291098720735032,-11.021367110323494,25.65186523761826
-9.500901523452734,-11.132082678645169,26.088591845533486
-9.69633134882422,-11.192277828484496,26.54898411984559
-9.873198756900152,-11.198521706196997,27.024630103734843
-10.027261945284371,-11.148574585834394,27.505886911721895
-10.1542267491339,-11.041387869144614,27.98188072966777
-10.249750014320513,-10.877092351721732,28.440508886816605
-10.311041972177781,-10.654450324269943,28.869749187881197
-10.336582811320055,-10.380285625910737,29.259154530779323
-10.32503226072112,-10.0657917586597,29.599622649448694
-10.276087194453448,-9.721234217843188,29.883835970686814
-10.190481631688183,-9.35595049209833,30.106261614150977
-10.069986736695155,-8.978350063373021,30.26315139235826
-9.917410818842871,-8.595914406925928,30.352541810685537
-9.736599332598514,-8.215196991326486,30.37425406736946
-9.532434877527969,-7.84182327845493,30.32989405350648
-9.310774765344124,-7.480618370419271,30.222893008298723
-9.074994515905518,-7.142341162274654,30.05985787572003
-8.82908698754968,-6.835497500392196,29.84605791919962
-8.578287892187678,-6.564151507360176,29.58613185615881
-8.327454612493494,-6.331232845772619,29.285505627350783
-8.081066201904026,-6.138536718229304,28.950392396860558
-7.8432233846190895,-5.986723867335758,28.58779255210502
-7.617648555601415,-5.875320575703262,28.2054937038329
-7.407685780576649,-5.802718665948845,27.812070686124784
-7.216296613982624,-5.766181616086487,27.416822284573325
-7.04548157141736,-5.763112802738105,27.02282864184934
-6.896395307268053,-5.7922688751464175,26.631441546439184
-6.770073065384223,-5.85229822492124,26.24677510940408
-6.667321432484259,-5.941714075840466,25.872696418337952
-6.588718338155417,-6.05889448385007,25.512825537367455
-6.534613054853815,-6.202082337064109,25.170535507151943
-6.505126197904442,-6.3693853557647175,24.84895234488349
-6.500149725501151,-6.558776092402099,24.550955044286898
-6.51933761655994,-6.768095163122311,24.279172628311624
-6.56047340039098,-6.99612126105245,24.03563320350164
-6.622977400421759,-7.242455476267198,23.823303467113067
-6.707670999326093,-7.505992839901801,23.64559860023896
-6.814856666166547,-7.785179284018669,23.505655472038104
-6.944317956394438,-8.078011641607372,23.40633263973501
-7.095319511849837,-8.382037646584637,23.350210348619914
-7.2666070607615625,-8.694355933794355,23.33959053204878
-7.456407417747188,-9.011616039007578,23.376496811443303
-7.662428483813036,-9.330018398922515,23.462674496290887
-7.88185924635418,-9.645314351164537,23.599590584144682
-8.111369779154447,-9.952806134286178,23.78843376062355
-8.3471141068678,-10.24734891495866,24.030112727109866
-8.587403179741615,-10.52433161569799,24.323472777272766
-8.830404296107314,-10.776037632027814,24.665699116235714
-9.072045553819658,-10.993570543654968,25.05362564666947
-9.30812144384004,-11.169244432731048,25.482625321366957
-9.53429285023655,-11.296583883852465,25.946610143243394
-9.746087050183865,-11.370323984060363,26.43803116533612
-9.938897713963328,-11.386410322840678,26.9478784908047
-10.107984904962924,-11.34199899212412,27.465681272930905
-10.24847507967728,-11.235456586286173,27.979507715118704
-10.355427860407145,-11.066149197195738,28.476010436125765
-10.4261262614676,-10.831688813708306,28.94233964835196
-10.45847056830735,-10.541180936517843,29.366700695751227
-10.45078170817359,-10.206844683776856,29.738822418566343
-10.40257205868764,-9.839793384142215,30.05046450794658
-10.314545447844957,-9.450034576775161,30.29541750594772
-10.18859715401512,-9.046470011341311,30.46950280553206
-10.027813905941846,-8.63689564801065,30.570572650568394
-9.836473882742977,-8.228001657457531,30.59851013583202
-9.620046713910488,-7.825372420860681,30.555229207004743
-9.384724920262647,-7.434533355739321,30.444883744456316
-9.133163040040111,-7.069965650177921,30.274399435024176
-8.870433782452965,-6.739549530570052,30.048709124807303
-8.602222255029027,-6.447612111394914,29.773004216668518
-8.333796265488292,-6.197208230019712,29.45339797544912
-8.070006321742857,-5.990120446699564,29.096925527968803
-7.815285631896942,-5.826859044577512,28.711543863025685
-7.573650104246884,-5.7066620296845425,28.3061318313963
-7.348698347281138,-5.627495130939564,27.890490145835606
-7.143537672846599,-5.586183912645459,27.4739287485887
-6.960059324940312,-5.5803718607062756,27.056702310999032
-6.799543605572126,-5.608576911519679,26.642188113903515
-6.663054575053329,-5.669193265938194,26.23465025844947
-6.551415013709263,-5.760491578157612,25.83806521760281
-6.4652064218793175,-5.88061895571698,25.456121836148036
-6.404769019916936,-6.02759895949861,25.092221330688236
-6.3702017481896105,-6.199331603728073,24.749477289645085
-6.361362267078885,-6.3935933559742,24.430715673258852
-6.377333821969431,-6.608397421713188,24.138420138380027
-6.416109884124086,-6.843590488906896,23.87516784257225
-6.478339365185231,-7.098477491286934,23.64423859670726
-6.564494143399502,-7.3718629118206405,23.44882065222404
-6.674573078390397,-7.662157563703056,23.291952923159386
-6.808102011158283,-7.967378590356988,23.176524986147864
-6.964133764080397,-8.285149465432998,23.105277080421814
-7.141248140910846,-8.612699992809397,23.08080010781135
-7.337551926780605,-8.946866306592245,23.105535632744353
-7.55067888819752,-9.284090871115364,23.181775882246498
-7.777789773046307,-9.620422480940315,23.311663745941217
-8.015575343636634,-9.951520723009887,23.497188628989438
-8.262261957474564,-10.274101578679295,23.7377705624093
-8.516222732570423,-10.580332557020876,24.03250084639291
-8.774138675319547,-10.860154572052505,24.380853379597983
-9.032313307596086,-11.104584600093265,24.78049593682238
-9.286672666753017,-11.305715679763455,25.227290169004135
-9.532765305622135,-11.456716911984588,25.715291603221424
-9.765762292514061,-11.551833459979385,26.2367496426926
-9.980457211218216,-11.586386549271783,26.782107566776126
-10.171266161002892,-11.556773467686936,27.340002530970736
-10.332227756615154,-11.460467565351202,27.897265566915223
-10.457023096903812,-11.29596110811101,28.43893382438088
-10.542507088059223,-11.057966057035665,28.950682220725767
-10.587131485040755,-10.755118836155843,29.41960556355486
-10.58889431755665,-10.40279734541242,29.833998404226932
-10.547074447376412,-10.014575998176651,30.184444779304567
-10.462231568330818,-9.602225721250164,30.46381821055418
-10.336206206311905,-9.175713954864953,30.667281704946017
-10.172119719272983,-8.743204652683392,30.79228775465414
-9.974374297228623,-8.311058281798225,30.83857833705644
-9.748652962254663,-7.883831822732565,30.808184914734625
-9.501917392728382,-7.464284774114477,30.7054288087335
-9.238045817211303,-7.065579672921877,30.536933394108868
-8.960459950419732,-6.702948841981446,30.308527262135076
-8.67549909301228,-6.381300179304478,30.02582910603749
-8.389016864119608,-6.104104375025058,29.695366839959412
-8.106381201344428,-5.87339491140007,29.324577598962083
-7.832474360761448,-5.689768062809145,28.921807739024597
-7.571692916917472,-5.552382895754749,28.49631283704405
-7.327947762831332,-5.458961268862121,28.058257690835443
-7.104632069771473,-5.405891653482782,27.617979947737954
-6.90395895710894,-5.39048778698944,27.17683435822118
-6.727284323993474,-5.411041137462481,26.737736772262625
-6.5757244490479865,-5.46567998774472,26.3051226675841
-6.450143955272711,-5.55245579612018,25.883104163059585
-6.351155810045206,-5.6693431963140934,25.475470018715246
-6.2791213251203475,-5.814239997492903,25.085685635729423
-6.234150156630338,-5.984967184264261,24.716893056432653
-6.2161003050847015,-6.179268916677028,24.37191096430764
-6.223894999691629,-6.395326988538466,24.053272753683636
-6.255792079217615,-6.633134114415435,23.763825762120657
-6.312500353817231,-6.891977071526094,23.50674613988044
-6.394438008059252,-7.170733282513111,23.28516493789527
-6.501572938438856,-7.467937570112005,23.10215937991325
-6.6334227533776176,-7.781782157151121,22.96075286249831
-6.789054773223541,-8.110116666551722,22.86391495503017
-6.9670860302510125,-8.450448121327852,22.814561399704417
-7.165683268660826,-8.799940944586428,22.815554111532418
-7.382562944580181,-9.155416959527216,22.869701178341387
-7.614991226062683,-9.513355389442827,22.97975686077434
-7.859987392778937,-9.870110167590996,23.1479979895292
-8.116470199907203,-10.221608469910596,23.373288832792266
-8.38244859776445,-10.55851975826368,23.657244694971094
-8.654967485354852,-10.871246302440715,24.000559748040885
-8.930498493731886,-11.1508803437535,24.401823494088987
-9.204939985998323,-11.389204095035156,24.85752076531489
-9.473617057306235,-11.578689740640147,25.362031724030217
-9.731281534856997,-11.712499436444258,25.907631862658736
-9.972111977901282,-11.784485309844605,26.484492003736346
-10.189713677739057,-11.789189459759637,27.0806782999111
-10.377118657719597,-11.721843956629133,27.682152233943174
-10.527853900468356,-11.575821795120117,28.273777006126746
-10.63983352522837,-11.345333766373049,28.841848744055874
-10.70901896461935,-11.045956068408229,29.369415123700737
-10.732413713835628,-10.693243935250853,29.841855439759204
-10.708586172415329,-10.300649864744537,30.247501141199127
-10.637669644240363,-9.879523618551309,30.577635831258327
-10.521362337536429,-9.439112222151621,30.826495267444606
-10.362927364873013,-8.986559964844343,30.991267361535726
-10.167192743163392,-8.526908399746755,31.07209217957945
-9.94055139366463,-8.063096343794566,31.072061941893484
-9.690305364925345,-7.597843738711224,30.99689332222649
-9.417210052788327,-7.155841939422562,30.849606529084156
-9.126486333886568,-6.750474196365206,30.634027447105336
-8.825068498825535,-6.387580033772831,30.35602375328043
-8.519404712563208,-6.0714008180228145,30.022758469542445
-8.215457014410081,-5.804579757636246,29.642689962767026
-7.91870131802916,-5.588161903277916,29.225571944772433
